auroc,aupr
0.9025694701395037,0.37316406040266625
0.9105507067438812,0.39873424471348445
0.8870552860997688,0.29949449572276965
0.9146675892175974,0.3249636565144298
0.8275087857560821,0.3178324809003451
0.872664897298134,0.3898521508568391
0.9026291322647504,0.41184127771076506
0.9186238500114489,0.3936668133772687
0.9122940762869438,0.36425324990442126
0.9128689147840354,0.38569578575065777
0.9054728849299568,0.3786446792553424
0.915070486490349,0.38134794604410127
0.8850320792183107,0.3558417992087327
0.9242915823678745,0.4534266867021083
0.8998057602170445,0.372862723335703
0.8725103300680052,0.26508249332447226
0.9215198798731404,0.39809255455628945
0.925789057617407,0.41283426936210343
0.9160885288980052,0.3898432559971894
0.8916622042494837,0.3701531406754924
0.9041698018598946,0.3879470475395136
0.9355765655061699,0.45912189775958
0.8954791920673779,0.3942896936355219
0.8958732023189783,0.39444437441429714
0.9081385616201529,0.39458941511562573
0.895094731408291,0.38011132440160567
0.8491849095076577,0.2996358853441502
0.8351902387181613,0.32925650426108616
0.9066378882680148,0.3915758642416463
0.8404121708398243,0.3261862935240791
0.9026802785415241,0.4236463769794673
0.8831722168849682,0.3460848019134348
0.8847426731318211,0.3977355019201432
0.9046957532170018,0.40655686338347546
0.9204283702684062,0.4486083268347176
0.9138436375070124,0.40854770807548807
0.8763635576215767,0.3448100896212174
0.875114624483002,0.3429030593777425
0.9148155418968624,0.4274606759368674
0.8962146724427764,0.39779590578047447
0.9180549130180571,0.41406811526932963
0.9149893236832409,0.40572086656941264
0.9164329273601541,0.4501345549084971
0.9135102250942528,0.38976664738678957
0.9218379738054667,0.44123059622898697
0.9148121585345008,0.4386205979931629
0.8991367436790862,0.4220096967046236
0.9103556791476963,0.3944321837086704
0.9466977264978682,0.3982360752093557
0.9023999259585833,0.3619653513780411
0.9133066336707311,0.45628445858790373
0.9177030216160723,0.39647733525140316
0.8800181600768244,0.4215993386409259
0.8769505394847738,0.3684245779805824
0.9089640964934622,0.4585354847880986
0.8705395649755514,0.38794322140568127
0.9060208559298274,0.4331414531285429
0.8685064879760964,0.42297116182184485
0.898781134023257,0.4773623836145685
0.893925034695364,0.45103852978030495
0.8929124531390753,0.4102646698506479
0.885578883942488,0.3911001830796973
0.8612133167349683,0.38989002404098616
0.8707462884933135,0.38319517581159535
0.906036721882799,0.43885733634555646
0.8517477039031195,0.3323409089880702
0.8731350510054139,0.2824655967465666
0.8935717016721021,0.3650387440997777
0.9023780687744455,0.4036162735610011
0.8917984443307241,0.4355175557621157
0.9157198760146329,0.44594038161887317
0.9121452174859049,0.44436341873371754
0.9057763450045204,0.44712583278733886
0.8515316192934348,0.27347867036446527
0.9153633684769499,0.47450104586959535
0.9145123577736309,0.4548952749227153
0.9180007629048523,0.44807847134175927
0.9202133667043805,0.47165625470133626
0.9176200752380759,0.4458432069982685
0.9056454019122014,0.4523701356965288
0.9184391555703462,0.4614278617283334
0.9253001977828401,0.5189264415740092
0.9016352547407894,0.44647494636622476
0.9118425924487024,0.4590613752403309
0.9147658749491309,0.38940805974653453
0.9102832558436541,0.46199867310911286
0.895353856068307,0.3834826132695388
0.9250450817174026,0.4861559843551617
0.9134140220649264,0.40770791160656367
0.9206353408157719,0.44519748675667725
0.910709540683201,0.44384487744201645
0.9082165933145152,0.40235750036502205
0.9167196883701071,0.43714234779748007
0.9156370339205788,0.43435311534881854
0.916362958657066,0.45098895375711945
0.9063414825456171,0.42018547836133224
0.9172428334420432,0.4854245319324222
0.9117395066451273,0.3892191388395822
0.9215168228363462,0.4840294512954413
0.9132371396583379,0.4118856110351709
0.9186604796786584,0.43762688767218466
0.907533567083083,0.43892872472298966
0.9112000360766022,0.4526373505348578
0.8967073047152188,0.3841159394513658
0.8971126105311275,0.4188796829484642
0.893532195709937,0.36976712201717077
0.9052599244355801,0.4215058207060661
0.9220783330216605,0.4125893418904076
0.9202691901614239,0.426053442332184
0.9172509487298103,0.44267616114562897
0.9163331749950648,0.457869810347851
0.9096717908600118,0.40725576011215137
0.9200584552772282,0.46295287634405236
0.9019570135506827,0.444887841517494
0.8995621531282598,0.40122145435948375
0.9204081171535571,0.44754133880914926
0.8969290929894126,0.4018237352311105
0.926433102829681,0.510216943013271
0.9136376753766563,0.44502356674624105
0.8677509531368067,0.3449116110964848
0.9194104672519345,0.35610658514728855
0.8829914026810257,0.291998037107573
0.8784232621885111,0.37476195832555725
0.8954561924147664,0.3960325231830989
0.9130880010516201,0.41597267938902766
0.976167495968673,0.6810015294931753
0.943170470557392,0.042644026674881194
0.9751968540405724,0.6510987230982678
0.8981934688841554,0.03245230338043546
0.940432942302101,0.16775238561009065
0.9742676333679673,0.6263256884983781
0.9771494837134076,0.3519402635406629
0.9813716295317396,0.17321920355038622
0.9564522567602376,0.40188419577176865
0.960012445849675,0.6396792167401397
0.7710880540997417,0.013986095313776056
0.8662594194617895,0.0881364727704761
0.9804364058043423,0.6537867761848317
0.9429695010238631,0.05064911179162325
0.9821097118158931,0.6506709945963864
0.9569661050069158,0.175781342581366
0.9731430535953945,0.6112843287559375
0.9619854926507634,0.07462273103010653
0.9695500920553577,0.6254406193854017
0.9834631054291543,0.15752516010692505
0.9789825567766551,0.6457827188413803
0.9835734340410748,0.3301365350908473
0.9134868224302481,0.1503612981014925
0.9477754407196408,0.1974649978940164
0.9667154570189048,0.6105886102759676
0.8735374096610059,0.00909313108269945
0.9606536184893557,0.2859085927530319
0.947024560810988,0.08606542727372753
0.9688984714488316,0.01680803058325619
0.895103559213831,0.08712855304003278
0.9792720679586933,0.6790009241648224
0.9591946858685549,0.4305311766413631
0.9274430890453951,0.25264275337692854
0.9513123767685797,0.42888066738146746
0.9818303000609053,0.3385729072640733
0.9775755123637374,0.636596636010585
0.9849985419533912,0.3443728629408826
0.9726263087928186,0.6034166452821226
0.9831842572550894,0.2727702564949139
0.9687634090617818,0.6223986055668473
0.9753967366463889,0.2761479645463353
0.8389555791424355,0.07076160845872663
0.9767952696154375,0.6169227135372739
0.9709767527579326,0.2263518061869623
0.9599107084647793,0.6578906177767933
0.8964145769399141,0.0821297874065273
0.8352512438192171,0.0723429069203105
0.9611412535709687,0.4185095313313718
0.9853198568622786,0.556315899898412
0.9854216558119855,0.5885594717702798
0.9221117372362733,0.25866217944576225
0.9282577308877592,0.26239644562349146
0.9219163918159586,0.30292387536324694
0.8668910937031218,0.04057165694496557
0.9231574201747756,0.3324048181733564
0.8996736261022644,0.015432343265075175
0.8319465652898419,0.10689120831605756
0.8733344201306565,0.08619679682259382
0.8661554337719272,0.12844626119792632
0.877377925164574,0.2355947217753962
0.8645566547518956,0.14561739001805668
0.9539956464002406,0.5953604738597966
0.9556816473735908,0.6161945180844258
0.8560137414620126,0.08328232346454742
0.9216728391604261,0.2812778887325683
0.9252365278390846,0.355336802794693
0.8649518964672095,0.17507357404180338
0.9341873646709589,0.22694708370263306
0.9611847384275423,0.31742331118291
0.9245937597238771,0.23610503043278963
0.9305717141601788,0.2887275921889254
0.896530522237992,0.12856835973898256
0.994383039117689,0.7323201264261011
0.8442799442169403,0.016438192397468833
0.802614902203309,0.053744751554262754
0.8258314443874784,0.05803889158760854
0.8917477804462638,0.03747787628923928
0.8518425158771575,0.044519174046735055
0.9640254580924659,0.5715547879791267
0.8610407522141327,0.1600808857592828
0.9658931221730117,0.2386574101797909
0.8861550193729195,0.14000778547779139
0.9028491256803922,0.11488270993921228
0.8647358144059282,0.12246606162846904
0.9376058331964152,0.11862237119993099
0.8643812819756869,0.05768085274237929
0.8974656543539409,0.1655030886944215
0.9563608311214045,0.24111996458542184
0.96364799273378,0.44515381590584074
0.9759806834352184,0.26682373514224406
0.8695994903881792,0.16271736886564397
0.9840552312098316,0.5139042450657891
0.8976963771852526,0.11723092454930541
0.8820531671497446,0.10186441390256396
0.8834341534611574,0.05689732268838532
0.8556114683631212,0.10522972112410069
0.8516626809909827,0.12370451048286457
0.8496260689320669,0.17513722660381695
0.9359739106406664,0.38061269471770715
0.9263025064769264,0.054833745150463735
0.8800602789833194,0.14427039631477806
0.883265970134686,0.12173827147875116
0.895390086316787,0.07949409659465448
0.8954302270401138,0.2853303588186319
0.8725014415119392,0.3301761742327217
0.950456346585973,0.5566410013694025
0.8908993615051389,0.16705614959837703
0.9342641417688478,0.33582818231182154
0.9754160338103157,0.5754512793898614
0.8870333853954429,0.30429484838874254
0.9480799006253925,0.02751301823309608
0.987019362010116,0.5340363701669372
0.9315615605405344,0.29736195228667484
0.907646385674292,0.14027055219875467
0.8474756105151153,0.06965681974919935
0.9480602280368329,0.33606801788403534
0.9228110749744115,0.14030683511632036
0.9234499892069286,0.13741370357592356
0.9775954579289817,0.3380318875409763
0.9344672081575766,0.38457346384881164
0.969623324270375,0.1806080687188391
0.9581081489921824,0.11425449361583961
0.8811873826914651,0.019297129023237887
0.8832872018274914,0.2797570268015147
0.892653053780208,0.30885336574893485
0.8961737873815423,0.12879331132845812
0.9325226572915338,0.33987432255010397
0.9517835522828042,0.33639876428250604
0.9559699913460058,0.34109780641047704
0.9411520296236933,0.24986429805215443
0.8859815046549059,0.28761486730886143
0.9174231259569631,0.4338099730370394
0.9657121582143887,0.3617743341542599
0.9360701211727533,0.3117558688040548
0.8792816530453899,0.10211758806307365
0.9796334735869299,0.2570288106700826
0.8788274822846229,0.02015276007823598
0.9813431113942211,0.5779487335576777
0.9417360873806199,0.14540638344613363
0.9280110425046597,0.0242814331947141
0.9807517539627704,0.32148368651289416
0.9127372921641451,0.05145467866875871
0.9410467719176304,0.13454547973225586
0.8645570216129882,0.027144359803012046
0.889511305059273,0.3132919038019875
0.9011573707680471,0.1065657477349631
0.892985394478554,0.2780117544170247
0.9225897189669863,0.4632756263869402
0.8494833767386024,0.014229457959041042
0.970887024335603,0.658941357143856
0.9336070950654491,0.013339807850692406
0.9430026083098405,0.16508927403903437
0.9499279084734659,0.39682665667282313
0.9017994559892355,0.20786783619486593
0.9691651407040047,0.23635391815342063
0.9722849750519281,0.2772689041003773
0.8613988951819447,0.07869805592929537
0.9680598452262092,0.5037126569456585
0.9544950099253279,0.2857726689610117
0.905572776409099,0.06434730603443962
0.9218609578635552,0.16807972748096384
0.9668860635537885,0.40498736228099796
0.9416037873091385,0.2882064961350759
0.8941370944142246,0.3994220198274293
0.9593563174839679,0.2868749727465848
0.9572694659260894,0.16517021056241007
0.9766217335077217,0.38739871335793535
0.8735927982111187,0.29204414998767186
0.9014717696133849,0.4515616194764904
0.9478888028016346,0.3469202314886858
0.9778035018238399,0.23561653236708427
0.9592235012079207,0.10191947723263073
0.9684860594934365,0.2532317901069694
0.9623072699565236,0.18673916420210068
0.984570395222375,0.6241385704298361
0.9532031980527231,0.32656758164682814
0.9379549159417021,0.2482786300628685
0.9124516433769468,0.2517870669623834
0.9121258839764946,0.2870363896687679
0.9143314140371448,0.25079040319158524
0.9840336858751464,0.5355411165588319
0.9176568871206027,0.1399563720223045
0.9450518363634799,0.23344063151525835
0.9395153972865381,0.22961089846553692
0.9357630534475381,0.19777004294506337
0.876832072001099,0.05358188978917737
0.8778824686947507,0.16873970270654345
0.873497052146391,0.12881364560904807
0.9636035497257954,0.3974031925305823
0.9302044676367482,0.34328113272755406
0.9012476249571975,0.18269555699366985
0.8998911652992193,0.3737858277646743
0.9433979287011783,0.4833851877634122
0.9746154920564272,0.5984994585729364
0.9131199695905241,0.1289042959273392
0.9400030575428309,0.30634053650024307
0.9182586715841043,0.23727098433226373
0.9650043112550151,0.25902160447125566
0.8467327054216445,0.03466899847379688
0.9837521134996251,0.5409759334986903
0.9479130505866004,0.03350473716977722
0.8792479359448242,0.1055758229586592
0.9741230143223875,0.3528614981411796
0.9606636939578734,0.4188410221175578
0.9440868780947802,0.14827317304438292
0.9576446900525167,0.11768858659092193
0.9007333498727892,0.33504576983711676
0.9140279760538728,0.39067515719130164
0.9538966691618392,0.1971826285831652
0.9069228497389581,0.03901330354133942
0.9290616500274527,0.09418386077564368
0.8373532236651327,0.11553942011755039
0.9307015993219221,0.20891324361997557
0.9807034357148566,0.5754319544931952
0.9882697527749679,0.28173455913222734
0.9567185303075442,0.3499216276047976
0.9167024760043133,0.23868523279790918
0.9478236957714651,0.3662179091503232
0.9701792665849165,0.3428534619305862
0.9713305063655139,0.23766788639531264
0.9638835680443332,0.40414940712970043
0.9286117118785934,0.1955606104039923
0.9329567951371858,0.08149927705095703
0.9335890657945616,0.412811663048253
0.8761324331136885,0.023335021262679747
0.8815446786857567,0.1147675767137586
0.9080480047905006,0.22782889485133398
0.9189196697913694,0.2813441955950499
0.9104296568221215,0.3079944194128042
0.9436425315680271,0.5452579737617301
0.9483218613598401,0.22113181444526284
0.9861241228668581,0.5457424053900659
0.9649028916634997,0.25452914063374676
0.98760150910392,0.45586256955106164
0.9629735746149758,0.2759030171486636
0.9862610098672797,0.3228859849327278
0.9073946196939153,0.09381777856615331
0.9109009122041968,0.1251685054856383
0.9664197403447834,0.4281926688694148
0.8659793365399032,0.06493485335279907
0.8958211277636742,0.2075191926826708
0.9839390596086592,0.18130271730613698
0.8834473041946727,0.10970978061456058
0.9678488113735255,0.3325790385911613
0.9782894824051327,0.406664209138031
0.9393839080701164,0.32882062798301026
0.9568642482681673,0.1797920274117771
0.9620075680175616,0.35016060949676975
0.953388902895934,0.3391596415056272
0.9202756818468719,0.1555242604610213
0.9779649373757873,0.14003278221653107
