auroc,aupr
0.9057468386861679,0.38953773838481776
0.9215234976670722,0.42703110021743507
0.8882730484297572,0.3006621132962268
0.9223271613126848,0.34428714422559403
0.8327610056147328,0.3314541679087758
0.8814367812826158,0.410157273493593
0.9102175593948169,0.4299610226289736
0.9257703544327355,0.4140246980799901
0.9207429857644469,0.3874869799729303
0.9239064515522261,0.4102159894494502
0.9158189989750167,0.40544499220407804
0.9238496157886293,0.4032651909516686
0.8942142243609326,0.37866126980093817
0.9385380800840311,0.4894112279815549
0.9073120324209751,0.38763979009972815
0.874829448113032,0.27364119861979697
0.9304813017534943,0.4231012064144038
0.9301481223809314,0.4284640161210317
0.9232604800519765,0.40675619931284346
0.9001990471466635,0.39047347589972653
0.9144884032250119,0.40756313730509897
0.942192769509333,0.487559806355243
0.9091602111031978,0.41909965687842005
0.9087473036074927,0.4215044169365521
0.9189529741036694,0.4147999943129335
0.902429219680111,0.4010655429066443
0.8498009523355236,0.3059740243362545
0.8423790669737286,0.3468768471583598
0.9135864172539196,0.4077558249914772
0.8442994676366161,0.3378879513006222
0.9120190299534283,0.45080006034073083
0.8846582588604178,0.35763731816995087
0.8917107799117359,0.4198167694004084
0.9124010569507747,0.4309500162130771
0.9297113175497314,0.4743349373196398
0.9250965206587423,0.4368219038894487
0.8877022384541968,0.3657304122219741
0.8804473529509453,0.3562031757406835
0.9206591375448487,0.44607656855245836
0.9002495687261446,0.41351296880576327
0.9294468421788408,0.4497007387471705
0.9263296596399792,0.43543243838328705
0.9283373854632205,0.48208744105712814
0.9280804088455424,0.4278480094146506
0.9335389558130586,0.47732866303642635
0.9264355602536375,0.4694659443196627
0.9086414858397959,0.44390067825164736
0.9240833275293191,0.43230284006846714
0.9499750339475408,0.4116029382954141
0.9122020180382958,0.3686986954468706
0.9243051875166999,0.4786249477137616
0.9239438469432919,0.41457768585821414
0.8883377060063208,0.4363240289175309
0.8887369706158602,0.3909044178868669
0.9217389431341703,0.4927654502825775
0.8792862341506515,0.40780686895478324
0.9184148359025176,0.4615585035692478
0.8758550370789373,0.43917700100982726
0.9083180946928644,0.5010159959292408
0.9045896643967437,0.47760944145186224
0.9028576225570749,0.4273579953521816
0.8979848753976387,0.41570506888724207
0.8766774601208536,0.4205936595218673
0.8916017578556368,0.42171829978510567
0.9145795421532977,0.4671489262364601
0.8569984961445742,0.3427688164798681
0.8913611257202888,0.3049046402500918
0.9096374846641014,0.3985779097577836
0.9175773406984977,0.43775548007690257
0.9133237584066333,0.48786326430154503
0.9263990892708172,0.4770512640991848
0.9214753574516175,0.4675984933950438
0.9151971134298199,0.4726589674987937
0.8609354677460637,0.28721682170834634
0.9260963537222666,0.503292357447009
0.9246122229802418,0.4821870110263709
0.9288436346112553,0.48000558776046653
0.9300149672671222,0.5021956698215476
0.9296355176965028,0.4798076759288559
0.9180943665277753,0.4847046153845499
0.9270025725477812,0.4835701129244861
0.9374681158258619,0.5535437771806611
0.9150889014639858,0.4775042565109089
0.9241066907394762,0.4919848616308644
0.9266259533028598,0.4249943759893322
0.9223769754243882,0.49441867080623647
0.9010867495039024,0.39503290478875014
0.9358829959074095,0.518502680065759
0.9251705357775141,0.4322931700815338
0.9316518093029159,0.4775002918012436
0.9238777384726643,0.4753654590873094
0.9201841121725605,0.42575213816502916
0.9290203103462336,0.46691788777951393
0.9276992105629862,0.46182772811595235
0.9287135202652159,0.48353595686274825
0.9174421306714465,0.4390839923265023
0.9290166205808111,0.5234883410403705
0.9239912973823675,0.4187182955229719
0.9317380149110484,0.5140425147477202
0.9249861987794371,0.4415472159693426
0.9280593215338763,0.46148531778057233
0.9174631986407117,0.4608955707185616
0.9215757373124874,0.4811366021752852
0.9096093320439393,0.4102807007061464
0.9069114110587413,0.44555270840159866
0.9060235291777401,0.3985428921402285
0.9142605193308273,0.4412109743010568
0.9306184878248781,0.4377813302907104
0.928517161217297,0.4442459209417322
0.9293089311627158,0.4849690007341575
0.9276742974340275,0.49099730687776494
0.9226837260175966,0.44233501196990654
0.9317050358330288,0.5014749920613124
0.9245463681924319,0.4976435309953901
0.9039614140524778,0.40766047322401766
0.9326816720631714,0.4877131386617969
0.9063862854672061,0.42209377339830406
0.9376297336321271,0.5457627743448117
0.9241373994568686,0.4802944386504055
0.8837601297770614,0.374272807013448
0.9270157561583554,0.36530161721641197
0.8909083181446354,0.29844896339149024
0.8905149784107187,0.39572765768997353
0.9048121931679961,0.4169236852829583
0.9245832167587152,0.44652834366138655
0.9786365254347575,0.7069539378556686
0.9394542374263839,0.04442258992686664
0.9794141917577968,0.6781015883009235
0.9050285701612801,0.031459402153616076
0.9415630199038415,0.15947084950137388
0.9788511998164751,0.6618702176249858
0.9754223891980842,0.36520692956951345
0.986488802966521,0.2238767626273963
0.9642453917957905,0.4111497806982327
0.9670073265868863,0.6736186026345933
0.7925917606193764,0.01602858986552964
0.8807110274147776,0.07882737144697649
0.983600269087112,0.6838150809256153
0.9418137848349227,0.05061106017408963
0.985040110587651,0.6785242534384873
0.9535919419896014,0.16560530873003465
0.9774924579477811,0.6447172705685034
0.9612640290727279,0.0777855061812616
0.9739013157673522,0.6536160189684941
0.9831281596209898,0.14312886004128744
0.9827773440482569,0.6764406741567444
0.9837384686443491,0.3278311497187157
0.9221443667352657,0.1626492918230118
0.9496627942055962,0.1965020366614169
0.9722756691745862,0.6395853372272334
0.884009014222749,0.008104220900988801
0.9625174798502444,0.3044781117902925
0.9562450766742312,0.09925226498441159
0.9781524462375648,0.023113152779900836
0.9107663243887842,0.13979366620381678
0.9823478663320613,0.6950462163503637
0.9626529929122116,0.4397175908495179
0.9378313704256125,0.26203122140095714
0.9567152638856526,0.435905441266248
0.9838343101329168,0.363856868408285
0.9815088704561357,0.6704516731870718
0.9846237279767545,0.3371727629143632
0.9778425399163785,0.6355918304931035
0.9809169101467053,0.2632173683880156
0.9751144887871902,0.6513136490719078
0.9736771077455777,0.2759734844273966
0.8533429418450236,0.07869615181041603
0.9809688639090723,0.6416957849597589
0.9692949164789857,0.2172967253504208
0.9675271884355228,0.6829627297032363
0.917078374250633,0.13633590453228434
0.8692059518491585,0.11055745558744379
0.9635637094105425,0.4256206678238428
0.9873897708775665,0.580799434384529
0.9872243779919911,0.6159621140064386
0.9350059236780928,0.2854128140463475
0.9384293716059602,0.29741537695048026
0.9315474317125519,0.32931008340879164
0.8909679626313136,0.047917478909762876
0.9420458414480961,0.3786494038008437
0.9336561527717963,0.04062229472801168
0.8461094392558766,0.1279082066259313
0.8872406634495256,0.10486571876126902
0.874805659831284,0.13954777428398007
0.9096115594055211,0.2887437738147686
0.8845118742852602,0.18191589718375686
0.956117541955045,0.6022242266599742
0.9575560827818275,0.6222544104145303
0.8775566510312809,0.09779533069370237
0.9419361130135967,0.3037212235601554
0.9339047550540713,0.3602602215934607
0.8833174531713764,0.21277517861450207
0.9410591878768536,0.2503680102488116
0.9699366364445401,0.34301122785372334
0.9395140062027577,0.2739771376053973
0.9390146186199547,0.32136484490674966
0.9183646402800179,0.18249328450996005
0.9953206315610776,0.7578352032188929
0.8798885608024599,0.04603639729618894
0.8530225266106848,0.08618724601441591
0.8675774541166078,0.09011756169915652
0.9207108598939527,0.05569073586778373
0.8760281389243599,0.062093959496195866
0.9679665808113997,0.5819267938574972
0.8985126795520446,0.22209475120066408
0.9830592234420152,0.2553481783079905
0.9263844805763016,0.23259689357592345
0.9343493883018329,0.17288107925848717
0.8815935653959981,0.14854017859703178
0.9485212310035762,0.13028293757003323
0.9054609505440023,0.10656953615422869
0.9190767579279703,0.21558419530426895
0.9688272388283332,0.2685027418341785
0.9691281136413531,0.47890516836937325
0.9796381077814871,0.28390226813743585
0.8999740964292122,0.1891252677788488
0.9856766116628906,0.5552310730169894
0.9294405643870802,0.17719726699031257
0.9290454755912934,0.166609158442794
0.936632620451084,0.11755653718488354
0.8902784831480852,0.1379809380444676
0.8874846980611667,0.16311075097349068
0.8882949522261439,0.23717691665747187
0.9631114159249322,0.48460029481664035
0.945328486914472,0.09554787278044163
0.8924520728899196,0.15974534819854874
0.9027397171925133,0.16114414995765536
